Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
46.495633,11.355187,264.800000,2019-09-26 05:12:16+00:00,0.003891,0.580051,0.000000
46.495585,11.355187,264.800000,2019-09-26 05:12:17+00:00,0.005336,0.585387,0.000000
46.495535,11.355178,264.800000,2019-09-26 05:12:18+00:00,0.005601,0.590987,0.000000
46.495487,11.355175,264.800000,2019-09-26 05:12:19+00:00,0.005341,0.596328,0.000000
46.495445,11.355173,264.800000,2019-09-26 05:12:20+00:00,0.004671,0.600999,0.000000
46.495405,11.355193,264.800000,2019-09-26 05:12:21+00:00,0.004704,0.605703,0.000000
46.495360,11.355227,264.900000,2019-09-26 05:12:22+00:00,0.005642,0.611346,0.100000
46.495312,11.355263,264.900000,2019-09-26 05:12:23+00:00,0.006009,0.617355,0.000000
46.495255,11.355297,264.900000,2019-09-26 05:12:24+00:00,0.006853,0.624207,0.000000
46.495202,11.355330,264.800000,2019-09-26 05:12:25+00:00,0.006413,0.630621,0.000000
46.495167,11.355357,264.800000,2019-09-26 05:12:26+00:00,0.004408,0.635029,0.000000
46.495128,11.355388,264.700000,2019-09-26 05:12:27+00:00,0.004946,0.639974,0.000000
46.495095,11.355410,264.500000,2019-09-26 05:12:28+00:00,0.004038,0.644013,0.000000
46.495068,11.355418,264.500000,2019-09-26 05:12:29+00:00,0.003064,0.647076,0.000000
46.495050,11.355418,264.500000,2019-09-26 05:12:30+00:00,0.002001,0.649077,0.000000
46.495032,11.355420,264.500000,2019-09-26 05:12:31+00:00,0.002007,0.651084,0.000000
46.495025,11.355418,264.500000,2019-09-26 05:12:32+00:00,0.000793,0.651877,0.000000
46.495023,11.355410,264.500000,2019-09-26 05:12:33+00:00,0.000653,0.652530,0.000000
46.495017,11.355410,264.500000,2019-09-26 05:12:34+00:00,0.000667,0.653197,0.000000
46.495012,11.355407,264.500000,2019-09-26 05:12:35+00:00,0.000602,0.653799,0.000000
46.495002,11.355408,264.500000,2019-09-26 05:12:36+00:00,0.001114,0.654913,0.000000
46.494987,11.355418,264.500000,2019-09-26 05:12:37+00:00,0.001836,0.656749,0.000000
46.494972,11.355417,264.500000,2019-09-26 05:12:38+00:00,0.001669,0.658418,0.000000
46.494957,11.355423,264.500000,2019-09-26 05:12:39+00:00,0.001730,0.660148,0.000000
46.494938,11.355438,264.500000,2019-09-26 05:12:40+00:00,0.002406,0.662554,0.000000
46.494922,11.355447,264.400000,2019-09-26 05:12:41+00:00,0.001908,0.664462,0.000000
46.494913,11.355442,264.400000,2019-09-26 05:12:42+00:00,0.001072,0.665533,0.000000
46.494910,11.355430,264.400000,2019-09-26 05:12:43+00:00,0.000980,0.666513,0.000000
46.494922,11.355410,264.400000,2019-09-26 05:12:44+00:00,0.002034,0.668547,0.000000
46.494932,11.355395,264.400000,2019-09-26 05:12:45+00:00,0.001601,0.670147,0.000000
46.494945,11.355390,264.500000,2019-09-26 05:12:46+00:00,0.001495,0.671643,0.100000
46.494952,11.355385,264.500000,2019-09-26 05:12:47+00:00,0.000868,0.672510,0.000000
46.494952,11.355378,264.500000,2019-09-26 05:12:48+00:00,0.000537,0.673048,0.000000
46.494948,11.355372,264.500000,2019-09-26 05:12:49+00:00,0.000640,0.673688,0.000000
46.494953,11.355365,264.500000,2019-09-26 05:12:50+00:00,0.000773,0.674461,0.000000
46.494963,11.355363,264.500000,2019-09-26 05:12:51+00:00,0.001122,0.675583,0.000000
46.494968,11.355365,264.500000,2019-09-26 05:12:52+00:00,0.000577,0.676160,0.000000
46.494962,11.355370,264.500000,2019-09-26 05:12:53+00:00,0.000770,0.676929,0.000000
