Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
43.063393,10.628295,243.300000,2024-11-05 18:05:13+00:00,0.020797,6.554112,0.400000
43.063507,10.628456,243.600000,2024-11-05 18:05:22+00:00,0.018231,6.572344,0.300000
43.063664,10.628996,244.400000,2024-11-05 18:05:39+00:00,0.047319,6.619662,0.800000
43.064212,10.630192,246.500000,2024-11-05 18:06:15+00:00,0.114880,6.734542,2.100000
43.064326,10.630358,246.900000,2024-11-05 18:06:21+00:00,0.018526,6.753068,0.400000
43.064859,10.630600,247.600000,2024-11-05 18:06:42+00:00,0.062408,6.815476,0.700000
43.064982,10.630694,247.900000,2024-11-05 18:06:47+00:00,0.015664,6.831140,0.300000
43.065129,10.631011,248.400000,2024-11-05 18:06:59+00:00,0.030552,6.861692,0.500000
43.065310,10.631609,249.100000,2024-11-05 18:07:25+00:00,0.052697,6.914389,0.700000
43.065394,10.631735,249.300000,2024-11-05 18:07:33+00:00,0.013872,6.928261,0.200000
43.065496,10.631791,249.400000,2024-11-05 18:07:41+00:00,0.012215,6.940476,0.100000
43.065602,10.631818,249.600000,2024-11-05 18:07:48+00:00,0.011980,6.952455,0.200000
43.065771,10.631785,250.100000,2024-11-05 18:08:01+00:00,0.018966,6.971422,0.500000
43.065880,10.631721,250.400000,2024-11-05 18:08:09+00:00,0.013184,6.984605,0.300000
43.066037,10.631576,251.100000,2024-11-05 18:08:24+00:00,0.021064,7.005670,0.700000
43.066378,10.631019,253.300000,2024-11-05 18:09:06+00:00,0.059106,7.064776,2.200000
43.066474,10.630911,253.800000,2024-11-05 18:09:15+00:00,0.013825,7.078601,0.500000
43.066595,10.630842,254.200000,2024-11-05 18:09:25+00:00,0.014570,7.093171,0.400000
43.066738,10.630855,254.700000,2024-11-05 18:09:36+00:00,0.015922,7.109093,0.500000
43.067193,10.631196,255.600000,2024-11-05 18:10:07+00:00,0.057676,7.166769,0.900000
43.067495,10.631314,255.900000,2024-11-05 18:10:21+00:00,0.034900,7.201669,0.300000
43.067616,10.631332,256.100000,2024-11-05 18:10:26+00:00,0.013522,7.215191,0.200000
43.068269,10.631163,259.000000,2024-11-05 18:10:53+00:00,0.073839,7.289030,2.900000
43.068700,10.631123,262.100000,2024-11-05 18:11:16+00:00,0.047992,7.337022,3.100000
43.068943,10.631203,264.000000,2024-11-05 18:11:31+00:00,0.027771,7.364793,1.900000
43.069988,10.631659,272.100000,2024-11-05 18:12:53+00:00,0.121890,7.486683,8.100000
43.070114,10.631668,273.000000,2024-11-05 18:13:04+00:00,0.014017,7.500700,0.900000
43.070403,10.631591,275.000000,2024-11-05 18:13:25+00:00,0.032713,7.533413,2.000000
43.070518,10.631504,275.600000,2024-11-05 18:13:32+00:00,0.014609,7.548022,0.600000
43.070771,10.631394,276.100000,2024-11-05 18:13:45+00:00,0.029500,7.577522,0.500000
43.070883,10.631400,275.800000,2024-11-05 18:13:49+00:00,0.012452,7.589974,0.000000
43.070979,10.631459,275.500000,2024-11-05 18:13:53+00:00,0.011698,7.601672,0.000000
43.071080,10.631599,275.000000,2024-11-05 18:13:57+00:00,0.015997,7.617669,0.000000
43.071174,10.631992,273.700000,2024-11-05 18:14:06+00:00,0.033669,7.651338,0.000000
43.071217,10.632329,272.600000,2024-11-05 18:14:14+00:00,0.027860,7.679199,0.000000
43.071271,10.632549,271.800000,2024-11-05 18:14:18+00:00,0.018896,7.698094,0.000000
43.071656,10.633108,269.300000,2024-11-05 18:14:34+00:00,0.062468,7.760562,0.000000
43.071888,10.633299,269.100000,2024-11-05 18:14:43+00:00,0.030105,7.790667,0.000000
43.072064,10.633339,269.100000,2024-11-05 18:14:49+00:00,0.019822,7.810489,0.000000
43.072278,10.633298,269.000000,2024-11-05 18:14:58+00:00,0.024008,7.834496,0.000000
43.072784,10.632980,268.900000,2024-11-05 18:15:20+00:00,0.061893,7.896390,0.000000
43.072912,10.632998,269.000000,2024-11-05 18:15:25+00:00,0.014295,7.910685,0.100000
43.073026,10.633057,269.000000,2024-11-05 18:15:29+00:00,0.013546,7.924231,0.000000
43.073099,10.633299,268.900000,2024-11-05 18:15:35+00:00,0.021313,7.945544,0.000000
43.073083,10.633457,268.900000,2024-11-05 18:15:38+00:00,0.012990,7.958534,0.000000
43.072946,10.634070,268.900000,2024-11-05 18:15:53+00:00,0.052194,8.010728,0.000000
43.072728,10.634657,269.100000,2024-11-05 18:16:06+00:00,0.053592,8.064320,0.200000
43.072596,10.634917,269.100000,2024-11-05 18:16:13+00:00,0.025758,8.090078,0.000000
43.072435,10.635234,269.600000,2024-11-05 18:16:21+00:00,0.031408,8.121486,0.500000
43.072358,10.635477,269.900000,2024-11-05 18:16:27+00:00,0.021561,8.143047,0.300000
43.072308,10.635884,269.300000,2024-11-05 18:16:38+00:00,0.033610,8.176657,0.000000
43.072393,10.636340,268.600000,2024-11-05 18:16:53+00:00,0.038321,8.214978,0.000000
43.073023,10.637776,266.300000,2024-11-05 18:17:41+00:00,0.136297,8.351275,0.000000
43.073159,10.638061,266.100000,2024-11-05 18:17:51+00:00,0.027696,8.378971,0.000000
43.073680,10.639185,265.700000,2024-11-05 18:18:28+00:00,0.108306,8.487277,0.000000
43.073808,10.639315,265.800000,2024-11-05 18:18:34+00:00,0.017729,8.505005,0.100000
43.073951,10.639280,266.000000,2024-11-05 18:18:39+00:00,0.016140,8.521146,0.200000
43.074330,10.638905,266.700000,2024-11-05 18:19:00+00:00,0.052015,8.573161,0.700000
43.074415,10.638877,266.800000,2024-11-05 18:19:04+00:00,0.009714,8.582875,0.100000
43.074677,10.638918,267.400000,2024-11-05 18:19:18+00:00,0.029298,8.612173,0.600000
43.074897,10.639057,268.000000,2024-11-05 18:19:33+00:00,0.026935,8.639108,0.600000
43.074981,10.639065,268.100000,2024-11-05 18:19:39+00:00,0.009355,8.648462,0.100000
43.075089,10.639028,268.300000,2024-11-05 18:19:46+00:00,0.012371,8.660833,0.200000
